#Name	Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein Name
chromosome	NZ_CP046280.1	882625	883110	+		moaC	FOB96_RS04145	WP_000080894.1	161	MULTISPECIES: cyclic pyranopterin monophosphate synthase MoaC
chromosome	NZ_CP046280.1	883103	883348	+		moaD	FOB96_RS04150	WP_000598596.1	81	MULTISPECIES: molybdopterin synthase sulfur carrier subunit
chromosome	NZ_CP046280.1	883350	883802	+		moaE	FOB96_RS04155	WP_001209385.1	150	MULTISPECIES: molybdopterin synthase catalytic subunit MoaE
chromosome	NZ_CP046280.1	883850	884554	+			FOB96_RS04160	WP_000373611.1	234	MULTISPECIES: Bax inhibitor-1/YccA family protein
chromosome	NZ_CP046280.1	884700	885407	+			FOB96_RS04165	WP_023230661.1	235	Bax inhibitor-1 family protein
chromosome	NZ_CP046280.1	885430	886038	+			FOB96_RS04170	WP_080167132.1	202	hypothetical protein
chromosome	NZ_CP046280.1	886046	886606	+			FOB96_RS04175	WP_001052196.1	186	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046280.1	886609	887571	-			FOB96_RS04180	WP_001129824.1	320	MULTISPECIES: YbhN family protein
chromosome	NZ_CP046280.1	887571	888812	-		clsB	FOB96_RS04185	WP_000649639.1	413	MULTISPECIES: cardiolipin synthase ClsB
chromosome	NZ_CP046280.1	888809	889567	-			FOB96_RS04190	WP_000192039.1	252	MULTISPECIES: endonuclease/exonuclease/phosphatase family protein
chromosome	NZ_CP046280.1	889700	890110	+			FOB96_RS04195	WP_000871970.1	136	MULTISPECIES: YbhQ family protein
chromosome	NZ_CP046280.1	890072	891178	-			FOB96_RS04200	WP_000469050.1	368	MULTISPECIES: ABC transporter permease
chromosome	NZ_CP046280.1	891278	892408	-			FOB96_RS04205	WP_000045765.1	376	MULTISPECIES: ABC transporter permease
chromosome	NZ_CP046280.1	892401	894137	-			FOB96_RS04210	WP_156016726.1	578	ATP-binding cassette domain-containing protein
chromosome	NZ_CP046280.1	894130	895125	-		hlyD	FOB96_RS04215	WP_000743431.1	331	MULTISPECIES: secretion protein HlyD
chromosome	NZ_CP046280.1	895125	895799	-		cecR	FOB96_RS04220	WP_080176991.1	224	transcriptional regulator CecR
chromosome	NZ_CP046280.1	896030	897391	+		rhlE	FOB96_RS04225	WP_156016728.1	453	ATP-dependent RNA helicase RhlE
chromosome	NZ_CP046280.1	897599	899743	+		dinG	FOB96_RS04230	WP_001218633.1	714	ATP-dependent DNA helicase DinG
chromosome	NZ_CP046280.1	899773	900747	+		ybiB	FOB96_RS04235	WP_000386479.1	324	DNA-binding protein YbiB
chromosome	NZ_CP046280.1	900903	901163	-			FOB96_RS04240	WP_000849089.1	86	MULTISPECIES: DUF1471 family protein YbiJ
chromosome	NZ_CP046280.1	901448	901714	-			FOB96_RS04245	WP_000146332.1	88	MULTISPECIES: DksA/TraR family C4-type zinc finger protein
chromosome	NZ_CP046280.1	901919	902845	+		rlmF	FOB96_RS04250	WP_001275962.1	308	MULTISPECIES: 23S rRNA (adenine(1618)-N(6))-methyltransferase RlmF
chromosome	NZ_CP046280.1	902842	905064	-		ybiO	FOB96_RS04255	WP_156016730.1	740	mechanosensitive channel protein
chromosome	NZ_CP046280.1	905183	905905	-		glnQ	FOB96_RS04260	WP_023208218.1	240	glutamine ABC transporter ATP-binding protein GlnQ
chromosome	NZ_CP046280.1	905902	906561	-		glnP	FOB96_RS04265	WP_001159076.1	219	MULTISPECIES: glutamine ABC transporter permease GlnP
chromosome	NZ_CP046280.1	906707	907453	-		glnH	FOB96_RS04270	WP_000838671.1	248	MULTISPECIES: glutamine ABC transporter substrate-binding protein GlnH
chromosome	NZ_CP046280.1	907930	908433	-		dps	FOB96_RS04275	WP_000100805.1	167	MULTISPECIES: DNA starvation/stationary phase protection protein Dps
chromosome	NZ_CP046280.1	908736	909623	-		rhtA	FOB96_RS04280	WP_001119555.1	295	MULTISPECIES: threonine/homoserine exporter RhtA
chromosome	NZ_CP046280.1	909977	910492	+		ompX	FOB96_RS04285	WP_000716763.1	171	MULTISPECIES: outer membrane protein OmpX
chromosome	NZ_CP046280.1	910555	912135	-			FOB96_RS04290	WP_023137168.1	526	MULTISPECIES: phosphoethanolamine transferase
chromosome	NZ_CP046280.1	912401	912529	-		mntS	FOB96_RS04295	WP_001001755.1	42	MULTISPECIES: manganase accumulation protein MntS
chromosome	NZ_CP046280.1	912715	913188	+		mntR	FOB96_RS04300	WP_000533542.1	157	MULTISPECIES: manganese-binding transcriptional regulator MntR
chromosome	NZ_CP046280.1	913185	914297	+			FOB96_RS04305	WP_001046525.1	370	MULTISPECIES: anion transporter
chromosome	NZ_CP046280.1	914341	915261	-		ldtB	FOB96_RS04310	WP_001056404.1	306	"MULTISPECIES: L,D-transpeptidase"
chromosome	NZ_CP046280.1	915480	917075	+			FOB96_RS04315	WP_000961435.1	531	ABC-F family ATPase
chromosome	NZ_CP046280.1	917197	918462	-			FOB96_RS04320	WP_080220181.1	421	DUF1479 domain-containing protein
chromosome	NZ_CP046280.1	918724	919533	+			FOB96_RS04325	WP_156016732.1	269	Cof-type HAD-IIB family hydrolase
chromosome	NZ_CP046280.1	919611	922043	-			FOB96_RS04330	WP_000192667.1	810	MULTISPECIES: glycyl radical protein
chromosome	NZ_CP046280.1	922049	922948	-			FOB96_RS04335	WP_079826684.1	299	glycyl-radical enzyme activating protein
chromosome	NZ_CP046280.1	923226	923975	-		moeB	FOB96_RS04340	WP_000829280.1	249	MULTISPECIES: molybdopterin-synthase adenylyltransferase MoeB
chromosome	NZ_CP046280.1	923975	925210	-		moeA	FOB96_RS04345	WP_000395801.1	411	molybdopterin molybdotransferase MoeA
chromosome	NZ_CP046280.1	925414	926355	+		iaaA	FOB96_RS04350	WP_001030503.1	313	MULTISPECIES: beta-aspartyl-peptidase
chromosome	NZ_CP046280.1	926366	928237	+		gsiA	FOB96_RS04355	WP_001120598.1	623	MULTISPECIES: glutathione ABC transporter ATP-binding protein GsiA
chromosome	NZ_CP046280.1	928270	929808	+		gsiB	FOB96_RS04360	WP_000191439.1	512	MULTISPECIES: glutathione ABC transporter substrate-binding protein GsiB
chromosome	NZ_CP046280.1	929869	930789	+		gsiC	FOB96_RS04365	WP_000936066.1	306	MULTISPECIES: glutathione ABC transporter permease GsiC
chromosome	NZ_CP046280.1	930792	931703	+		gsiD	FOB96_RS04370	WP_001236024.1	303	MULTISPECIES: glutathione ABC transporter permease GsiD
chromosome	NZ_CP046280.1	931794	933119	-		rimO	FOB96_RS04375	WP_000073314.1	441	MULTISPECIES: 30S ribosomal protein S12 methylthiotransferase RimO
chromosome	NZ_CP046280.1	933350	933733	+		bssR	FOB96_RS04380	WP_000259651.1	127	MULTISPECIES: biofilm formation regulator BssR
chromosome	NZ_CP046280.1	934447	934962	+			FOB96_RS04385	WP_001521476.1	171	MULTISPECIES: CoA ester lyase
chromosome	NZ_CP046280.1	934880	935734	+			FOB96_RS04390	WP_000440580.1	284	MULTISPECIES: electron transfer flavoprotein subunit beta/FixA family protein
chromosome	NZ_CP046280.1	935745	936698	+			FOB96_RS04395	WP_156016734.1	317	FAD-binding protein
chromosome	NZ_CP046280.1	936731	936940	+			FOB96_RS04400	WP_001200421.1	69	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046280.1	936990	938153	+			FOB96_RS04405	WP_000835387.1	387	MULTISPECIES: acyl-CoA/acyl-ACP dehydrogenase
chromosome	NZ_CP046280.1	938602	940287	+			FOB96_RS04410	WP_156016736.1	561	electron transfer flavoprotein-ubiquinone oxidoreductase
chromosome	NZ_CP046280.1	940293	941183	-			FOB96_RS04415	WP_023197647.1	296	MULTISPECIES: LysR family transcriptional regulator
chromosome	NZ_CP046280.1	941448	941873	-			FOB96_RS04420	WP_000287110.1	141	MULTISPECIES: GntP family permease
chromosome	NZ_CP046280.1	942217	942570	+			FOB96_RS22280	WP_196774682.1	117	PQQ-dependent sugar dehydrogenase
chromosome	NZ_CP046280.1	942537	942716	+			FOB96_RS22285	WP_196774685.1	59	PQQ-dependent sugar dehydrogenase
chromosome	NZ_CP046280.1	942737	942910	+			FOB96_RS04430	WP_001633037.1	57	MULTISPECIES: PQQ-dependent sugar dehydrogenase
chromosome	NZ_CP046280.1	942907	943533	-			FOB96_RS04435	WP_000631916.1	208	glutathione S-transferase family protein
chromosome	NZ_CP046280.1	943777	944979	+		dacC	FOB96_RS04440	WP_000195712.1	400	MULTISPECIES: serine-type D-Ala-D-Ala carboxypeptidase
chromosome	NZ_CP046280.1	945024	945782	-		deoR	FOB96_RS04445	WP_000450103.1	252	MULTISPECIES: DNA-binding transcriptional repressor DeoR
chromosome	NZ_CP046280.1	945854	946462	-		ybjG	FOB96_RS04450	WP_023230852.1	202	undecaprenyl-diphosphate phosphatase
chromosome	NZ_CP046280.1	946775	948007	+			FOB96_RS04455	WP_001181284.1	410	MULTISPECIES: MFS transporter
chromosome	NZ_CP046280.1	948061	948876	-			FOB96_RS04460	WP_058111901.1	271	Cof-type HAD-IIB family hydrolase
chromosome	NZ_CP046280.1	948873	950084	-			FOB96_RS04465	WP_058111902.1	403	MFS transporter
chromosome	NZ_CP046280.1	950252	950878	+			FOB96_RS04470	WP_017465778.1	208	TetR/AcrR family transcriptional regulator
chromosome	NZ_CP046280.1	950919	951971	-			FOB96_RS04475	WP_000290959.1	350	tyrosine-type recombinase/integrase
chromosome	NZ_CP046280.1	952067	952747	-			FOB96_RS04480	WP_000608639.1	226	hypothetical protein
chromosome	NZ_CP046280.1	952744	953772	-			FOB96_RS04485	WP_000348280.1	342	hypothetical protein
chromosome	NZ_CP046280.1	953788	954381	-			FOB96_RS04490	WP_000108288.1	197	phage repressor protein CI
chromosome	NZ_CP046280.1	954474	954695	+			FOB96_RS04495	WP_000804006.1	73	hypothetical protein
chromosome	NZ_CP046280.1	954728	955231	+			FOB96_RS04500	WP_000460878.1	167	MULTISPECIES: phage regulatory CII family protein
chromosome	NZ_CP046280.1	955241	955468	+			FOB96_RS04505	WP_000643375.1	75	MULTISPECIES: DUF2724 domain-containing protein
chromosome	NZ_CP046280.1	955458	955883	+			FOB96_RS04510	WP_000996838.1	141	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046280.1	955883	956284	+			FOB96_RS04515	WP_000022786.1	133	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046280.1	956352	956582	+			FOB96_RS04520	WP_000057334.1	76	MULTISPECIES: DUF2732 family protein
chromosome	NZ_CP046280.1	956573	957433	+			FOB96_RS04525	WP_156016738.1	286	DNA adenine methylase
chromosome	NZ_CP046280.1	957430	959451	+			FOB96_RS04530	WP_156016740.1	673	replication endonuclease
chromosome	NZ_CP046280.1	959565	959783	+			FOB96_RS04535	WP_023199746.1	72	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046280.1	959757	960080	-			FOB96_RS04540	WP_001552031.1	107	MULTISPECIES: ogr/Delta-like zinc finger family protein
chromosome	NZ_CP046280.1	960077	961138	-			FOB96_RS04545	WP_000038208.1	353	MULTISPECIES: phage portal protein
chromosome	NZ_CP046280.1	962182	962985	+			FOB96_RS04555	WP_156017627.1	267	GPO family capsid scaffolding protein
chromosome	NZ_CP046280.1	963047	964069	+			FOB96_RS04560	WP_000550496.1	340	"MULTISPECIES: phage major capsid protein, P2 family"
chromosome	NZ_CP046280.1	964073	964774	+			FOB96_RS04565	WP_001218537.1	233	MULTISPECIES: terminase
chromosome	NZ_CP046280.1	964871	965323	+			FOB96_RS04570	WP_001680743.1	150	MULTISPECIES: head completion/stabilization protein
chromosome	NZ_CP046280.1	965320	965826	+			FOB96_RS04575	WP_156016742.1	168	phage tail protein
chromosome	NZ_CP046280.1	966795	967292	-			FOB96_RS04585	WP_001229272.1	165	MULTISPECIES: zinc ribbon domain-containing protein
chromosome	NZ_CP046280.1	967609	969294	-			FOB96_RS04590	WP_001024853.1	561	MULTISPECIES: aspartate:alanine antiporter
chromosome	NZ_CP046280.1	969565	969942	+			FOB96_RS04595	WP_000680850.1	125	MULTISPECIES: inner membrane protein YbjM
chromosome	NZ_CP046280.1	969974	970237	-			FOB96_RS04600	WP_000495513.1	87	MULTISPECIES: GrxA family glutaredoxin
chromosome	NZ_CP046280.1	970407	970697	+			FOB96_RS04605	WP_001259137.1	96	MULTISPECIES: YbjC family protein
chromosome	NZ_CP046280.1	970681	971403	+		nfsA	FOB96_RS04610	WP_023215088.1	240	MULTISPECIES: nitroreductase NfsA
chromosome	NZ_CP046280.1	971461	972363	+		rimK	FOB96_RS04615	WP_000684361.1	300	MULTISPECIES: 30S ribosomal protein S6--L-glutamate ligase
chromosome	NZ_CP046280.1	972464	972940	+			FOB96_RS04620	WP_000624810.1	158	MULTISPECIES: YbjN domain-containing protein
chromosome	NZ_CP046280.1	973289	974401	+		potF	FOB96_RS04625	WP_000125769.1	370	MULTISPECIES: spermidine/putrescine ABC transporter substrate-binding protein PotF
chromosome	NZ_CP046280.1	974489	975622	+		potG	FOB96_RS04630	WP_001000698.1	377	MULTISPECIES: putrescine ABC transporter ATP-binding subunit PotG
chromosome	NZ_CP046280.1	975632	976585	+		potH	FOB96_RS04635	WP_000105453.1	317	MULTISPECIES: putrescine ABC transporter permease PotH
chromosome	NZ_CP046280.1	976582	977427	+		potI	FOB96_RS04640	WP_001061629.1	281	MULTISPECIES: putrescine ABC transporter permease PotI
chromosome	NZ_CP046280.1	977501	977974	+			FOB96_RS04645	WP_000505788.1	157	MULTISPECIES: YbjO family protein
chromosome	NZ_CP046280.1	978017	979144	+		rlmC	FOB96_RS04650	WP_023258035.1	375	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
chromosome	NZ_CP046280.1	979439	980782	+			FOB96_RS04655	WP_000399318.1	447	MULTISPECIES: PTS sugar transporter subunit IIC
chromosome	NZ_CP046280.1	980812	981132	+			FOB96_RS04660	WP_000655399.1	106	MULTISPECIES: PTS sugar transporter subunit IIB
chromosome	NZ_CP046280.1	981142	982629	+			FOB96_RS04665	WP_111769400.1	495	sulfatase
chromosome	NZ_CP046280.1	982833	983564	-		artJ	FOB96_RS04670	WP_000737538.1	243	MULTISPECIES: ABC transporter substrate-binding protein ArtJ
chromosome	NZ_CP046280.1	983801	984469	-		artM	FOB96_RS04675	WP_000895396.1	222	MULTISPECIES: arginine ABC transporter permease ArtM
chromosome	NZ_CP046280.1	984469	985185	-		artQ	FOB96_RS04680	WP_001001677.1	238	MULTISPECIES: arginine ABC transporter permease ArtQ
chromosome	NZ_CP046280.1	985192	985923	-		artJ	FOB96_RS04685	WP_000756586.1	243	MULTISPECIES: arginine ABC transporter substrate-binding protein
chromosome	NZ_CP046280.1	985941	986669	-		artP	FOB96_RS04690	WP_000027186.1	242	MULTISPECIES: arginine ABC transporter ATP-binding protein ArtP
chromosome	NZ_CP046280.1	986898	987413	-			FOB96_RS04695	WP_001270724.1	171	MULTISPECIES: lipoprotein
chromosome	NZ_CP046280.1	987541	987864	+			FOB96_RS04700	WP_001160725.1	107	MULTISPECIES: heavy metal-binding domain-containing protein
chromosome	NZ_CP046280.1	987861	988691	+			FOB96_RS04705	WP_058111904.1	276	MULTISPECIES: N-acetylmuramoyl-L-alanine amidase
chromosome	NZ_CP046280.1	988688	989701	-			FOB96_RS04710	WP_000866902.1	337	NAD(P)-dependent oxidoreductase
chromosome	NZ_CP046280.1	989797	991230	-			FOB96_RS04715	WP_094914929.1	477	SDR family oxidoreductase
chromosome	NZ_CP046280.1	991241	992242	-		ltaE	FOB96_RS04720	WP_000566346.1	333	MULTISPECIES: low-specificity L-threonine aldolase
chromosome	NZ_CP046280.1	992281	993999	-		poxB	FOB96_RS04725	WP_023215071.1	572	MULTISPECIES: ubiquinone-dependent pyruvate dehydrogenase
chromosome	NZ_CP046280.1	994157	995125	-		hcr	FOB96_RS04730	WP_000178698.1	322	MULTISPECIES: NADH oxidoreductase
chromosome	NZ_CP046280.1	995137	996789	-		hcp	FOB96_RS04735	WP_000458793.1	550	MULTISPECIES: hydroxylamine reductase
chromosome	NZ_CP046280.1	996933	997832	-			FOB96_RS04740	WP_000491120.1	299	MULTISPECIES: lysine exporter LysO family protein
chromosome	NZ_CP046280.1	998033	999691	+			FOB96_RS04745	WP_000599770.1	552	MULTISPECIES: ATP-dependent endonuclease
chromosome	NZ_CP046280.1	999688	1000638	-			FOB96_RS04750	WP_001528818.1	316	MULTISPECIES: VirK/YbjX family protein
chromosome	NZ_CP046280.1	1000784	1001902	+		macA	FOB96_RS04755	WP_088523871.1	372	macrolide transporter subunit MacA
chromosome	NZ_CP046280.1	1001899	1003845	+		macB	FOB96_RS04760	WP_023232933.1	648	macrolide ABC transporter ATP-binding protein/permease MacB
chromosome	NZ_CP046280.1	1003975	1004196	-		cspD	FOB96_RS04765	WP_000447499.1	73	MULTISPECIES: cold shock-like protein CspD
chromosome	NZ_CP046280.1	1004520	1004840	+		clpS	FOB96_RS04770	WP_000520789.1	106	MULTISPECIES: ATP-dependent Clp protease adapter ClpS
chromosome	NZ_CP046280.1	1004871	1007147	+		clpA	FOB96_RS04775	WP_000934064.1	758	MULTISPECIES: ATP-dependent Clp protease ATP-binding subunit ClpA
chromosome	NZ_CP046280.1	1007476	1008731	-			FOB96_RS04785	WP_094915213.1	418	IS3-like element ISSen1 family transposase
chromosome	NZ_CP046280.1	1009068	1009745	-			FOB96_RS04795	WP_000097893.1	225	MULTISPECIES: hydrolase
chromosome	NZ_CP046280.1	1009765	1010625	-			FOB96_RS04800	WP_000809969.1	286	MULTISPECIES: pirin family protein
chromosome	NZ_CP046280.1	1010734	1011645	+			FOB96_RS04805	WP_000597928.1	303	MULTISPECIES: LysR family transcriptional regulator
chromosome	NZ_CP046280.1	1011736	1011954	-		infA	FOB96_RS04810	WP_001040187.1	72	MULTISPECIES: translation initiation factor IF-1
chromosome	NZ_CP046280.1	1011882	1012265	-			FOB96_RS04815	WP_001611348.1	127	hypothetical protein
chromosome	NZ_CP046280.1	1012266	1012970	-		aat	FOB96_RS04820	WP_001241640.1	234	MULTISPECIES: leucyl/phenylalanyl-tRNA--protein transferase
chromosome	NZ_CP046280.1	1013015	1014736	-		cydC	FOB96_RS04825	WP_001202249.1	573	MULTISPECIES: cysteine/glutathione ABC transporter ATP-binding protein/permease CydC
chromosome	NZ_CP046280.1	1014737	1016503	-		cydD	FOB96_RS04830	WP_156016744.1	588	cysteine/glutathione ABC transporter permease/ATP-binding protein CydD
chromosome	NZ_CP046280.1	1016617	1017585	-		trxB	FOB96_RS04835	WP_000537406.1	322	MULTISPECIES: thioredoxin-disulfide reductase
chromosome	NZ_CP046280.1	1018132	1018626	+		lrp	FOB96_RS04840	WP_000228469.1	164	MULTISPECIES: leucine-responsive transcriptional regulator Lrp
chromosome	NZ_CP046280.1	1018761	1022834	+		ftsK	FOB96_RS04845	WP_156016746.1	1357	DNA translocase FtsK
chromosome	NZ_CP046280.1	1022977	1023588	+		lolA	FOB96_RS04850	WP_001519746.1	203	MULTISPECIES: outer membrane lipoprotein chaperone LolA
chromosome	NZ_CP046280.1	1023598	1024941	+		rarA	FOB96_RS04855	WP_000067786.1	447	MULTISPECIES: replication-associated recombination protein RarA
chromosome	NZ_CP046280.1	1025200	1026492	+		serS	FOB96_RS04860	WP_000886699.1	430	MULTISPECIES: serine--tRNA ligase
chromosome	NZ_CP046280.1	1026730	1029174	+		dmsA	FOB96_RS04865	WP_000850250.1	814	MULTISPECIES: dimethylsulfoxide reductase subunit A
chromosome	NZ_CP046280.1	1029185	1029802	+		dmsB	FOB96_RS04870	WP_000213069.1	205	MULTISPECIES: dimethylsulfoxide reductase subunit B
chromosome	NZ_CP046280.1	1029804	1030667	+			FOB96_RS04875	WP_065305163.1	287	dimethyl sulfoxide reductase anchor subunit
chromosome	NZ_CP046280.1	1031017	1032165	+			FOB96_RS04880	WP_000109271.1	382	MULTISPECIES: MFS transporter
chromosome	NZ_CP046280.1	1032383	1033804	+			FOB96_RS04885	WP_058215240.1	473	amino acid permease
chromosome	NZ_CP046280.1	1034097	1034873	-		pflA	FOB96_RS04890	WP_079843732.1	258	MULTISPECIES: pyruvate formate lyase 1-activating protein
chromosome	NZ_CP046280.1	1035480	1036439	+		sopD2	FOB96_RS04900	WP_080167149.1	319	type III secretion system effector SopD2
chromosome	NZ_CP046280.1	1036513	1038795	-		pflB	FOB96_RS04905	WP_001292803.1	760	MULTISPECIES: formate C-acetyltransferase
chromosome	NZ_CP046280.1	1038855	1039712	-		focA	FOB96_RS04910	WP_000642539.1	285	MULTISPECIES: formate transporter FocA
chromosome	NZ_CP046280.1	1040117	1041877	-			FOB96_RS04915	WP_001530487.1	586	30S ribosomal protein S12 methylthiotransferase accessory protein YcaO
chromosome	NZ_CP046280.1	1042014	1042706	+			FOB96_RS04920	WP_000642868.1	230	MULTISPECIES: DUF421 domain-containing protein
chromosome	NZ_CP046280.1	1042892	1043980	+		serC	FOB96_RS04925	WP_000079586.1	362	3-phosphoserine/phosphohydroxythreonine transaminase
chromosome	NZ_CP046280.1	1044051	1045334	+		aroA	FOB96_RS04930	WP_000445189.1	427	3-phosphoshikimate 1-carboxyvinyltransferase
chromosome	NZ_CP046280.1	1045478	1046239	+			FOB96_RS04935	WP_000792301.1	253	MULTISPECIES: M48 family metallopeptidase
chromosome	NZ_CP046280.1	1046412	1047095	+		cmk	FOB96_RS04940	WP_000125007.1	227	MULTISPECIES: (d)CMP kinase
chromosome	NZ_CP046280.1	1047209	1048882	+		rpsA	FOB96_RS04945	WP_000140324.1	557	MULTISPECIES: 30S ribosomal protein S1
chromosome	NZ_CP046280.1	1049038	1049322	+		ihfB	FOB96_RS04950	WP_000167332.1	94	MULTISPECIES: integration host factor subunit beta
chromosome	NZ_CP046280.1	1051846	1053594	+		msbA	FOB96_RS04960	WP_000551246.1	582	MULTISPECIES: lipid A ABC transporter ATP-binding protein/permease MsbA
chromosome	NZ_CP046280.1	1053591	1054568	+		lpxK	FOB96_RS04965	WP_156016748.1	325	tetraacyldisaccharide 4\\'-kinase
chromosome	NZ_CP046280.1	1054612	1055844	+			FOB96_RS04970	WP_079813103.1	410	winged helix-turn-helix domain-containing protein
chromosome	NZ_CP046280.1	1055896	1056078	+		ycaR	FOB96_RS04975	WP_000350062.1	60	protein YcaR
chromosome	NZ_CP046280.1	1056075	1056821	+		kdsB	FOB96_RS04980	WP_000011576.1	248	MULTISPECIES: 3-deoxy-manno-octulosonate cytidylyltransferase
chromosome	NZ_CP046280.1	1057032	1057925	+			FOB96_RS04985	WP_000436893.1	297	MULTISPECIES: YcbJ family phosphotransferase
chromosome	NZ_CP046280.1	1057905	1058681	-		elyC	FOB96_RS04990	WP_000899561.1	258	envelope biogenesis factor ElyC
chromosome	NZ_CP046280.1	1058817	1059620	+		cmoM	FOB96_RS04995	WP_001154025.1	267	MULTISPECIES: tRNA uridine 5-oxyacetic acid(34) methyltransferase CmoM
chromosome	NZ_CP046280.1	1059613	1060935	+		mukF	FOB96_RS05000	WP_001288828.1	440	MULTISPECIES: chromosome partition protein MukF
chromosome	NZ_CP046280.1	1060916	1061620	+		mukE	FOB96_RS05005	WP_000060026.1	234	MULTISPECIES: chromosome partition protein MukE
chromosome	NZ_CP046280.1	1061620	1066086	+		mukB	FOB96_RS05010	WP_156016750.1	1488	chromosome partition protein MukB
chromosome	NZ_CP046280.1	1066431	1068278	+		ldtD	FOB96_RS05015	WP_076165878.1	615	"L,D-transpeptidase"
chromosome	NZ_CP046280.1	1068538	1069086	+			FOB96_RS05020	WP_000357052.1	182	MULTISPECIES: YcbK family protein
chromosome	NZ_CP046280.1	1069114	1069761	+			FOB96_RS05025	WP_001109471.1	215	MULTISPECIES: MBL fold metallo-hydrolase
chromosome	NZ_CP046280.1	1069823	1071013	-		aspC	FOB96_RS05030	WP_000462656.1	396	MULTISPECIES: aspartate transaminase
chromosome	NZ_CP046280.1	1071198	1072289	-		ompF	FOB96_RS05035	WP_000977709.1	363	MULTISPECIES: porin OmpF
chromosome	NZ_CP046280.1	1072897	1074297	-		asnS	FOB96_RS05040	WP_023226042.1	466	MULTISPECIES: asparagine--tRNA ligase
chromosome	NZ_CP046280.1	1074498	1074959	-			FOB96_RS05045	WP_000762343.1	153	MULTISPECIES: Lrp/AsnC family transcriptional regulator
chromosome	NZ_CP046280.1	1075276	1076490	+		dpaL	FOB96_RS05050	WP_058663564.1	404	MULTISPECIES: diaminopropionate ammonia-lyase
chromosome	NZ_CP046280.1	1076736	1078169	+			FOB96_RS05055	WP_094914970.1	477	amino acid carrier protein
chromosome	NZ_CP046280.1	1078249	1079451	-		pncB	FOB96_RS05060	WP_000191413.1	400	MULTISPECIES: nicotinate phosphoribosyltransferase
chromosome	NZ_CP046280.1	1079718	1082330	+		pepN	FOB96_RS05065	WP_086776390.1	870	aminopeptidase N
chromosome	NZ_CP046280.1	1082538	1083548	+		pyrD	FOB96_RS05070	WP_076935082.1	336	quinone-dependent dihydroorotate dehydrogenase
chromosome	NZ_CP046280.1	1083714	1084256	+		zapC	FOB96_RS05075	WP_001220671.1	180	MULTISPECIES: cell division protein ZapC
chromosome	NZ_CP046280.1	1084253	1085362	-			FOB96_RS05080	WP_156016752.1	369	YcbX family protein
chromosome	NZ_CP046280.1	1085461	1087569	+		rlmKL	FOB96_RS05085	WP_156016754.1	702	bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL
chromosome	NZ_CP046280.1	1087582	1089489	+			FOB96_RS05090	WP_156016756.1	635	ABC transporter ATP-binding protein
chromosome	NZ_CP046280.1	1089504	1090757	+		pqiA	FOB96_RS05095	WP_000333193.1	417	membrane integrity-associated transporter subunit PqiA
chromosome	NZ_CP046280.1	1090762	1092402	+		pqiB	FOB96_RS05100	WP_000433412.1	546	MULTISPECIES: intermembrane transport protein PqiB
chromosome	NZ_CP046280.1	1092399	1092962	+		pqiC	FOB96_RS05105	WP_000759136.1	187	MULTISPECIES: membrane integrity-associated transporter subunit PqiC
chromosome	NZ_CP046280.1	1093218	1093385	+		rmf	FOB96_RS05110	WP_001537784.1	55	MULTISPECIES: ribosome modulation factor
chromosome	NZ_CP046280.1	1093485	1094003	-		fabA	FOB96_RS05115	WP_000227928.1	172	MULTISPECIES: bifunctional 3-hydroxydecanoyl-ACP dehydratase/trans-2-decenoyl-ACP isomerase
chromosome	NZ_CP046280.1	1094072	1095832	-			FOB96_RS05120	WP_000156462.1	586	MULTISPECIES: Lon protease family protein
chromosome	NZ_CP046280.1	1096018	1096470	+		matP	FOB96_RS05125	WP_000877172.1	150	MULTISPECIES: macrodomain Ter protein MatP
chromosome	NZ_CP046280.1	1096542	1097594	-		ompA	FOB96_RS05130	WP_001562588.1	350	MULTISPECIES: porin OmpA
chromosome	NZ_CP046280.1	1097951	1098460	-		sulA	FOB96_RS05135	WP_156016758.1	169	cell division inhibitor SulA
chromosome	NZ_CP046280.1	1098677	1099282	+			FOB96_RS05140	WP_001202375.1	201	MULTISPECIES: TfoX/Sxy family DNA transformation protein
chromosome	NZ_CP046280.1	1099269	1101422	-		yccS	FOB96_RS05145	WP_156016760.1	717	TIGR01666 family membrane protein
chromosome	NZ_CP046280.1	1101441	1101887	-			FOB96_RS05150	WP_156016762.1	148	YccF domain-containing protein
chromosome	NZ_CP046280.1	1102011	1104065	+		helD	FOB96_RS05155	WP_156016764.1	684	DNA helicase IV
chromosome	NZ_CP046280.1	1104101	1104559	-		mgsA	FOB96_RS05160	WP_000424187.1	152	MULTISPECIES: methylglyoxal synthase
chromosome	NZ_CP046280.1	1104654	1105316	-			FOB96_RS05165	WP_000847729.1	220	MULTISPECIES: DUF2057 family protein
