#Name	Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein Name
chromosome	NZ_CP040380.1	628050	628334	-		gatB	S338_RS03100	WP_000824293.1	94	MULTISPECIES: PTS galactitol transporter subunit IIB
chromosome	NZ_CP040380.1	628365	628829	-		gatA	S338_RS03105	WP_000080445.1	154	MULTISPECIES: PTS galactitol transporter subunit IIA
chromosome	NZ_CP040380.1	628844	630115	-		gatZ	S338_RS03110	WP_000676007.1	423	tagatose-bisphosphate aldolase subunit GatZ
chromosome	NZ_CP040380.1	630313	631119	-			S338_RS03115	WP_001175244.1	268	MULTISPECIES: HPr family phosphocarrier protein
chromosome	NZ_CP040380.1	632559	633473	-		pfkB	S338_RS03125	WP_000640685.1	304	MULTISPECIES: 1-phosphofructokinase
chromosome	NZ_CP040380.1	633484	634338	-			S338_RS03130	WP_000469985.1	284	MULTISPECIES: tagatose bisphosphate family class II aldolase
chromosome	NZ_CP040380.1	634672	635505	+			S338_RS03135	WP_001118369.1	277	DeoR/GlpR family DNA-binding transcription regulator
chromosome	NZ_CP040380.1	635516	636463	+			S338_RS03140	WP_001027806.1	315	MULTISPECIES: sugar kinase
chromosome	NZ_CP040380.1	636703	638274	-		garD	S338_RS03145	WP_001273723.1	523	MULTISPECIES: galactarate dehydratase
chromosome	NZ_CP040380.1	638804	639574	+		garL	S338_RS03150	WP_001057715.1	256	MULTISPECIES: 2-dehydro-3-deoxyglucarate aldolase
chromosome	NZ_CP040380.1	639600	640490	+		garR	S338_RS03155	WP_000178106.1	296	MULTISPECIES: 2-hydroxy-3-oxopropionate reductase
chromosome	NZ_CP040380.1	640588	641733	+		garK	S338_RS03160	WP_000706462.1	381	glycerate 2-kinase
chromosome	NZ_CP040380.1	643303	644241	+		tdcA	S338_RS03170	WP_001094907.1	312	MULTISPECIES: transcriptional regulator TdcA
chromosome	NZ_CP040380.1	644339	645328	+		tdcB	S338_RS03175	WP_000548368.1	329	MULTISPECIES: bifunctional threonine ammonia-lyase/L-serine ammonia-lyase TdcB
chromosome	NZ_CP040380.1	645349	646680	+		tdcC	S338_RS03180	WP_000108129.1	443	MULTISPECIES: threonine/serine transporter TdcC
chromosome	NZ_CP040380.1	646747	647955	+		tdcD	S338_RS03185	WP_001001944.1	402	propionate kinase
chromosome	NZ_CP040380.1	647989	650283	+		pflB	S338_RS03190	WP_000867314.1	764	MULTISPECIES: formate C-acetyltransferase
chromosome	NZ_CP040380.1	650353	651717	+		tdcG	S338_RS03195	WP_000622086.1	454	MULTISPECIES: L-serine ammonia-lyase
chromosome	NZ_CP040380.1	652032	653363	+			S338_RS03200	WP_000443189.1	443	MULTISPECIES: amino acid permease
chromosome	NZ_CP040380.1	653389	654699	+			S338_RS03205	WP_000463082.1	436	MULTISPECIES: serine dehydratase subunit alpha family protein
chromosome	NZ_CP040380.1	654812	654976	-			S338_RS03210	WP_000039326.1	54	MULTISPECIES: hypothetical protein
chromosome	NZ_CP040380.1	655000	655701	-			S338_RS03215	WP_000633548.1	233	MULTISPECIES: pirin family protein
chromosome	NZ_CP040380.1	655806	656702	+		yhaJ	S338_RS03220	WP_001041026.1	298	MULTISPECIES: DNA-binding transcriptional regulator YhaJ
chromosome	NZ_CP040380.1	656741	657106	-			S338_RS03225	WP_000384139.1	121	MULTISPECIES: DUF805 domain-containing protein
chromosome	NZ_CP040380.1	657230	658216	-			S338_RS03230	WP_000531160.1	328	MULTISPECIES: glutathione S-transferase family protein
chromosome	NZ_CP040380.1	658283	658675	-			S338_RS03235	WP_001592732.1	130	MULTISPECIES: DoxX family protein
chromosome	NZ_CP040380.1	658923	659222	-			S338_RS03240	WP_000095493.1	99	YqjK-like family protein
chromosome	NZ_CP040380.1	659219	659617	-			S338_RS03245	WP_000785626.1	132	MULTISPECIES: phage holin family protein
chromosome	NZ_CP040380.1	659620	659925	-			S338_RS03250	WP_000031219.1	101	MULTISPECIES: YqjD family protein
chromosome	NZ_CP040380.1	659967	660335	-			S338_RS03255	WP_000877297.1	122	MULTISPECIES: DUF1090 domain-containing protein
chromosome	NZ_CP040380.1	660480	660863	-		mzrA	S338_RS03260	WP_000917516.1	127	MULTISPECIES: EnvZ/OmpR regulon moderator MzrA
chromosome	NZ_CP040380.1	660867	661529	-			S338_RS03265	WP_000422137.1	220	DedA family protein
chromosome	NZ_CP040380.1	661979	663223	-		sstT	S338_RS03270	WP_000235365.1	414	serine/threonine transporter SstT
chromosome	NZ_CP040380.1	663478	664446	-			S338_RS03275	WP_001098833.1	322	MULTISPECIES: TerC family protein
chromosome	NZ_CP040380.1	664717	665715	-			S338_RS03280	WP_000617691.1	332	Gfo/Idh/MocA family oxidoreductase
chromosome	NZ_CP040380.1	665804	666496	-			S338_RS03285	WP_000951045.1	230	MULTISPECIES: vancomycin high temperature exclusion protein
chromosome	NZ_CP040380.1	666648	667145	-			S338_RS03290	WP_000202969.1	165	MULTISPECIES: M48 family metallopeptidase
chromosome	NZ_CP040380.1	667231	668367	+		rlmG	S338_RS03295	WP_000019989.1	378	MULTISPECIES: 23S rRNA (guanine(1835)-N(2))-methyltransferase RlmG
chromosome	NZ_CP040380.1	668448	670466	-			S338_RS03300	WP_000121520.1	672	"NADPH-dependent 2,4-dienoyl-CoA reductase"
chromosome	NZ_CP040380.1	670637	672016	-		ygjG	S338_RS03305	WP_023892541.1	459	putrescine aminotransferase
chromosome	NZ_CP040380.1	672446	673966	+			S338_RS03310	WP_000094647.1	506	PAS domain-containing methyl-accepting chemotaxis protein
chromosome	NZ_CP040380.1	674354	675922	+			S338_RS03315	WP_000478462.1	522	MULTISPECIES: methyl-accepting chemotaxis protein
chromosome	NZ_CP040380.1	675919	676566	-			S338_RS03320	WP_000983437.1	215	PadR family transcriptional regulator
chromosome	NZ_CP040380.1	676798	677565	+			S338_RS03325	WP_000213762.1	255	MULTISPECIES: siderophore-interacting protein
chromosome	NZ_CP040380.1	677846	678352	+		mug	S338_RS03335	WP_000237776.1	168	MULTISPECIES: G/U mismatch-specific DNA glycosylase
chromosome	NZ_CP040380.1	678476	680323	-		rpoD	S338_RS03340	WP_001519776.1	615	MULTISPECIES: RNA polymerase sigma factor RpoD
chromosome	NZ_CP040380.1	680473	682218	-		dnaG	S338_RS03345	WP_000918862.1	581	MULTISPECIES: DNA primase
chromosome	NZ_CP040380.1	682454	682669	-		rpsU	S338_RS03350	WP_001144069.1	71	MULTISPECIES: 30S ribosomal protein S21
chromosome	NZ_CP040380.1	682897	683910	+		tsaD	S338_RS03355	WP_001264389.1	337	MULTISPECIES: tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD
chromosome	NZ_CP040380.1	684134	684751	-		plsY	S338_RS03365	WP_001272785.1	205	MULTISPECIES: glycerol-3-phosphate 1-O-acyltransferase PlsY
chromosome	NZ_CP040380.1	684858	685217	+		folB	S338_RS03370	WP_000355776.1	119	"MULTISPECIES: bifunctional dihydroneopterin aldolase/7,8-dihydroneopterin epimerase"
chromosome	NZ_CP040380.1	685315	686136	+		bacA	S338_RS03375	WP_001281933.1	273	MULTISPECIES: undecaprenyl-diphosphate phosphatase
chromosome	NZ_CP040380.1	686240	687481	-			S338_RS03380	WP_000708455.1	413	multifunctional CCA addition/repair protein
chromosome	NZ_CP040380.1	687544	688158	-			S338_RS03385	WP_001125344.1	204	MULTISPECIES: SH3 domain-containing protein
chromosome	NZ_CP040380.1	688400	689701	+			S338_RS03390	WP_000046232.1	433	inorganic triphosphatase
chromosome	NZ_CP040380.1	689819	692662	+		glnE	S338_RS03395	WP_000188315.1	947	bifunctional
chromosome	NZ_CP040380.1	692710	694143	+		hldE	S338_RS03400	WP_000867682.1	477	MULTISPECIES: bifunctional D-glycero-beta-D-manno-heptose-7-phosphate kinase/D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase HldE
chromosome	NZ_CP040380.1	694303	694362	-			S338_RS22765	WP_001804776.1	19	MULTISPECIES: type I toxin-antitoxin system Ibs family toxin
chromosome	NZ_CP040380.1	694601	696280	-			S338_RS03410	WP_000342874.1	559	flotillin family protein
chromosome	NZ_CP040380.1	696299	696919	-			S338_RS03415	WP_000171742.1	206	MULTISPECIES: DUF1449 family protein
chromosome	NZ_CP040380.1	697177	697386	+		glgS	S338_RS03420	WP_000928927.1	69	MULTISPECIES: cell surface composition regulator GlgS
chromosome	NZ_CP040380.1	697460	697756	-		ubiK	S338_RS03425	WP_000566824.1	98	MULTISPECIES: ubiquinone biosynthesis accessory factor UbiK
chromosome	NZ_CP040380.1	698193	698846	+		ribB	S338_RS03430	WP_001076978.1	217	"MULTISPECIES: 3,4-dihydroxy-2-butanone-4-phosphate synthase"
chromosome	NZ_CP040380.1	699017	699694	-		dsbI	S338_RS03435	WP_000345576.1	225	MULTISPECIES: protein-disulfide oxidoreductase DsbI
chromosome	NZ_CP040380.1	699709	700380	-			S338_RS03440	WP_000096230.1	223	MULTISPECIES: thiol:disulfide interchange protein DsbA/DsbL
chromosome	NZ_CP040380.1	700400	702196	-			S338_RS03445	WP_000460265.1	598	MULTISPECIES: aryl-sulfate sulfotransferase
chromosome	NZ_CP040380.1	702839	703612	-		zupT	S338_RS03450	WP_000115874.1	257	MULTISPECIES: zinc transporter ZupT
chromosome	NZ_CP040380.1	703753	704541	+		ygiD	S338_RS03455	WP_001520560.1	262	"MULTISPECIES: 4,5-DOPA dioxygenase extradiol"
chromosome	NZ_CP040380.1	704603	705766	-			S338_RS03460	WP_000442833.1	387	MULTISPECIES: glutathionylspermidine synthase family protein
chromosome	NZ_CP040380.1	705772	706443	-			S338_RS03465	WP_000831528.1	223	MULTISPECIES: DUF1190 family protein
chromosome	NZ_CP040380.1	706656	708131	-		tolC	S338_RS03470	WP_015899378.1	491	MULTISPECIES: outer membrane channel protein TolC
chromosome	NZ_CP040380.1	708332	708964	+		nudF	S338_RS03475	WP_001231950.1	210	MULTISPECIES: ADP-ribose diphosphatase
chromosome	NZ_CP040380.1	708961	709383	+			S338_RS03480	WP_000833404.1	140	MULTISPECIES: DUF1249 family protein
chromosome	NZ_CP040380.1	709408	710235	+		cpdA	S338_RS03485	WP_000444735.1	275	"MULTISPECIES: 3\\',5\\'-cyclic-AMP phosphodiesterase"
chromosome	NZ_CP040380.1	710235	710816	+		yqiA	S338_RS03490	WP_000105725.1	193	MULTISPECIES: esterase YqiA
chromosome	NZ_CP040380.1	710844	712736	+		parE	S338_RS03495	WP_000195318.1	630	MULTISPECIES: DNA topoisomerase IV subunit B
chromosome	NZ_CP040380.1	712862	713176	-			S338_RS03500	WP_000958587.1	104	MULTISPECIES: antibiotic biosynthesis monooxygenase
chromosome	NZ_CP040380.1	713208	713789	-			S338_RS03505	WP_000065416.1	193	MULTISPECIES: NAD(P)H-dependent oxidoreductase
chromosome	NZ_CP040380.1	713896	715245	-		qseC	S338_RS03510	WP_000779331.1	449	MULTISPECIES: two-component system sensor histidine kinase QseC
chromosome	NZ_CP040380.1	715242	715901	-		qseB	S338_RS03515	WP_001221574.1	219	MULTISPECIES: two-component system response regulator QseB
chromosome	NZ_CP040380.1	716053	716445	+			S338_RS03520	WP_000731552.1	130	MULTISPECIES: YgiW/YdeI family stress tolerance OB fold protein
chromosome	NZ_CP040380.1	716517	717383	+			S338_RS03525	WP_000998792.1	288	AraC family transcriptional regulator
chromosome	NZ_CP040380.1	717494	719752	+		parC	S338_RS03530	WP_001281853.1	752	MULTISPECIES: DNA topoisomerase IV subunit A
chromosome	NZ_CP040380.1	720009	720746	+		plsC	S338_RS03535	WP_000965733.1	245	MULTISPECIES: 1-acylglycerol-3-phosphate O-acyltransferase
chromosome	NZ_CP040380.1	720820	722232	+		ftsP	S338_RS03540	WP_000010658.1	470	MULTISPECIES: cell division protein FtsP
chromosome	NZ_CP040380.1	723348	724769	+			S338_RS03550	WP_000230302.1	473	hypothetical protein
chromosome	NZ_CP040380.1	724785	726209	+			S338_RS03555	WP_000384554.1	474	hypothetical protein
chromosome	NZ_CP040380.1	726274	727695	+			S338_RS03560	WP_079849207.1	473	DUF4459 domain-containing protein
chromosome	NZ_CP040380.1	727830	730001	+			S338_RS03565	WP_001274472.1	723	MULTISPECIES: YgiQ family radical SAM protein
chromosome	NZ_CP040380.1	730204	730398	+			S338_RS03570	WP_000525384.1	64	MULTISPECIES: hypothetical protein
chromosome	NZ_CP040380.1	730556	731011	-			S338_RS03575	WP_000128242.1	151	MULTISPECIES: HIT family protein
chromosome	NZ_CP040380.1	732706	733533	-		dkgA	S338_RS03585	WP_000013100.1	275	"MULTISPECIES: 2,5-didehydrogluconate reductase DkgA"
chromosome	NZ_CP040380.1	733639	734802	-		yqhD	S338_RS03590	WP_001058720.1	387	MULTISPECIES: alcohol dehydrogenase
chromosome	NZ_CP040380.1	734995	735894	+			S338_RS03595	WP_001078198.1	299	MULTISPECIES: AraC family transcriptional regulator
chromosome	NZ_CP040380.1	735958	736617	-			S338_RS03600	WP_000268441.1	219	MULTISPECIES: DedA family protein
chromosome	NZ_CP040380.1	736757	737944	-		metC	S338_RS03605	WP_000130270.1	395	MULTISPECIES: cystathionine beta-lyase
chromosome	NZ_CP040380.1	738196	738930	+		exbB	S338_RS03610	WP_000527859.1	244	MULTISPECIES: tol-pal system-associated acyl-CoA thioesterase
chromosome	NZ_CP040380.1	738937	739362	+		exbD	S338_RS03615	WP_001251476.1	141	MULTISPECIES: TonB system transport protein ExbD
chromosome	NZ_CP040380.1	739475	740359	-			S338_RS03620	WP_000019032.1	294	MULTISPECIES: SDR family oxidoreductase
chromosome	NZ_CP040380.1	740483	740887	-			S338_RS03625	WP_000665656.1	134	MULTISPECIES: hypothetical protein
chromosome	NZ_CP040380.1	740874	741284	-			S338_RS03630	WP_000936443.1	136	MULTISPECIES: hypothetical protein
chromosome	NZ_CP040380.1	741376	741891	+			S338_RS03635	WP_000433045.1	171	MULTISPECIES: hypothetical protein
chromosome	NZ_CP040380.1	742109	742603	+			S338_RS03640	WP_000439335.1	164	MULTISPECIES: TIGR00645 family protein
chromosome	NZ_CP040380.1	742910	744553	+			S338_RS03645	WP_001238427.1	547	MULTISPECIES: methyl-accepting chemotaxis protein
chromosome	NZ_CP040380.1	744638	744925	+			S338_RS03650	WP_001059119.1	95	MULTISPECIES: DUF2623 domain-containing protein
chromosome	NZ_CP040380.1	745115	746233	+		hybO	S338_RS03655	WP_000145429.1	372	MULTISPECIES: hydrogenase 2 small subunit
chromosome	NZ_CP040380.1	746236	747222	+		hybA	S338_RS03660	WP_001081721.1	328	MULTISPECIES: hydrogenase 2 operon protein HybA
chromosome	NZ_CP040380.1	747212	748390	+		hybB	S338_RS03665	WP_000017678.1	392	MULTISPECIES: Ni/Fe-hydrogenase cytochrome b subunit
chromosome	NZ_CP040380.1	748387	750090	+		hybC	S338_RS03670	WP_000083045.1	567	MULTISPECIES: hydrogenase 2 large subunit
chromosome	NZ_CP040380.1	750090	750584	+			S338_RS03675	WP_001221960.1	164	MULTISPECIES: HyaD/HybD family hydrogenase maturation endopeptidase
chromosome	NZ_CP040380.1	750577	751065	+		hybE	S338_RS03680	WP_000004951.1	162	MULTISPECIES: hydrogenase-2 assembly chaperone
chromosome	NZ_CP040380.1	751058	751399	+		hypA	S338_RS03685	WP_000544945.1	113	MULTISPECIES: hydrogenase maturation nickel metallochaperone HypA
chromosome	NZ_CP040380.1	751427	751675	+		hybG	S338_RS03690	WP_000334887.1	82	MULTISPECIES: hydrogenase maturation factor HybG
chromosome	NZ_CP040380.1	751751	752803	+			S338_RS03695	WP_001032015.1	350	MULTISPECIES: ABC transporter substrate-binding protein
chromosome	NZ_CP040380.1	752803	753513	+			S338_RS03700	WP_001543521.1	236	MULTISPECIES: molybdate ABC transporter substrate-binding protein
chromosome	NZ_CP040380.1	753581	754447	-		yghU	S338_RS03705	WP_000774852.1	288	MULTISPECIES: glutathione-dependent disulfide-bond oxidoreductase
chromosome	NZ_CP040380.1	754674	756530	+		gss	S338_RS03710	WP_000033690.1	618	MULTISPECIES: bifunctional glutathionylspermidine amidase/synthase
chromosome	NZ_CP040380.1	757200	758255	+			S338_RS03715	WP_000475253.1	351	MULTISPECIES: methyl-accepting chemotaxis protein
chromosome	NZ_CP040380.1	758555	759967	-		uxaC	S338_RS03720	WP_000190182.1	470	MULTISPECIES: glucuronate isomerase
chromosome	NZ_CP040380.1	759979	761451	-			S338_RS03725	WP_000437132.1	490	MULTISPECIES: fructuronate reductase
chromosome	NZ_CP040380.1	761562	762746	-		uxuA	S338_RS03730	WP_000815491.1	394	MULTISPECIES: mannonate dehydratase
chromosome	NZ_CP040380.1	763151	764455	+			S338_RS03735	WP_000784371.1	434	MULTISPECIES: MFS transporter
chromosome	NZ_CP040380.1	764535	765800	-		uidC	S338_RS03740	WP_000712676.1	421	glucuronide uptake porin UidC
chromosome	NZ_CP040380.1	765836	767209	-		uidB	S338_RS03745	WP_001075549.1	457	MULTISPECIES: glucuronide transporter
chromosome	NZ_CP040380.1	767206	769017	-		uidA	S338_RS03750	WP_000945954.1	603	beta-glucuronidase
chromosome	NZ_CP040380.1	769389	769985	+			S338_RS03755	WP_000428407.1	198	TetR/AcrR family transcriptional regulator
chromosome	NZ_CP040380.1	770298	771176	+			S338_RS03760	WP_000089258.1	292	MULTISPECIES: carbon-nitrogen hydrolase family protein
chromosome	NZ_CP040380.1	771215	772138	+			S338_RS03765	WP_000540892.1	307	MULTISPECIES: polysaccharide deacetylase
chromosome	NZ_CP040380.1	772864	773349	+			S338_RS03770	WP_000338748.1	161	Hcp family type VI secretion system effector
chromosome	NZ_CP040380.1	773349	773729	+		iraD	S338_RS03775	WP_001543513.1	126	MULTISPECIES: anti-adapter protein IraD
chromosome	NZ_CP040380.1	773866	775350	-			S338_RS03780	WP_001286384.1	494	NAD-dependent phenylacetaldehyde dehydrogenase
chromosome	NZ_CP040380.1	775512	776813	+			S338_RS03785	WP_001092814.1	433	MULTISPECIES: FAD-binding oxidoreductase
chromosome	NZ_CP040380.1	776828	777202	+			S338_RS03790	WP_000542983.1	124	MULTISPECIES: cupin domain-containing protein
chromosome	NZ_CP040380.1	777411	778910	+			S338_RS03795	WP_000475960.1	499	MULTISPECIES: APC family permease
chromosome	NZ_CP040380.1	778888	779445	+			S338_RS03800	WP_000100109.1	185	MULTISPECIES: DUF3156 family protein
chromosome	NZ_CP040380.1	779550	780233	-			S338_RS03805	WP_001275364.1	227	MULTISPECIES: LuxR family transcriptional regulator
chromosome	NZ_CP040380.1	780745	781929	+			S338_RS03810	WP_000933444.1	394	anaerobic sulfatase maturase
chromosome	NZ_CP040380.1	781998	783737	+			S338_RS03815	WP_000745178.1	579	arylsulfatase
chromosome	NZ_CP040380.1	783785	784663	-		ripR	S338_RS03820	WP_000423177.1	292	itaconate degradation transcriptional regulator RipR
chromosome	NZ_CP040380.1	784755	785597	+		ripC	S338_RS03825	WP_001112900.1	280	itaconate degradation C-C-lyase RipC
chromosome	NZ_CP040380.1	785621	786148	+		ripB	S338_RS03830	WP_001094308.1	175	MULTISPECIES: (R)-specific enoyl-CoA hydratase RipB/Ich
chromosome	NZ_CP040380.1	786173	787498	+		ripA	S338_RS03835	WP_000982337.1	441	MULTISPECIES: itaconate CoA-transferase RipA/Ict
chromosome	NZ_CP040380.1	787563	787943	+			S338_RS03840	WP_000582672.1	126	MULTISPECIES: VOC family protein
chromosome	NZ_CP040380.1	788282	788989	-			S338_RS03850	WP_000234469.1	235	DUF554 domain-containing protein
chromosome	NZ_CP040380.1	789415	791550	+			S338_RS03855	WP_000839722.1	711	ornithine decarboxylase
chromosome	NZ_CP040380.1	791612	792868	-			S338_RS03860	WP_001049804.1	418	MULTISPECIES: nucleoside permease
chromosome	NZ_CP040380.1	793085	794170	-		mltC	S338_RS03865	WP_000976289.1	361	MULTISPECIES: membrane-bound lytic murein transglycosylase MltC
chromosome	NZ_CP040380.1	794283	794558	-			S338_RS03870	WP_000091706.1	91	MULTISPECIES: oxidative damage protection protein
chromosome	NZ_CP040380.1	794586	795638	-		mutY	S338_RS03875	WP_001148959.1	350	MULTISPECIES: A/G-specific adenine glycosylase
chromosome	NZ_CP040380.1	795793	796512	+		trmB	S338_RS03880	WP_000786893.1	239	MULTISPECIES: tRNA (guanosine(46)-N7)-methyltransferase TrmB
chromosome	NZ_CP040380.1	796512	796838	+			S338_RS03885	WP_001107559.1	108	MULTISPECIES: YggL family protein
chromosome	NZ_CP040380.1	796888	797607	+			S338_RS03890	WP_000984835.1	239	MULTISPECIES: DUF2884 domain-containing protein
chromosome	NZ_CP040380.1	797796	798842	+		ansB	S338_RS03895	WP_000394189.1	348	MULTISPECIES: L-asparaginase 2
chromosome	NZ_CP040380.1	798975	799982	+			S338_RS03900	WP_000252200.1	335	MULTISPECIES: DUF1202 domain-containing protein
chromosome	NZ_CP040380.1	800073	801209	-		hemW	S338_RS03905	WP_001096515.1	378	radical SAM family heme chaperone HemW
chromosome	NZ_CP040380.1	801202	801795	-			S338_RS03910	WP_001174769.1	197	MULTISPECIES: XTP/dITP diphosphatase
chromosome	NZ_CP040380.1	801803	802093	-		yggU	S338_RS03915	WP_001277203.1	96	MULTISPECIES: DUF167 family protein YggU
chromosome	NZ_CP040380.1	802090	802656	-			S338_RS03920	WP_001094851.1	188	YggT family protein
chromosome	NZ_CP040380.1	802675	803379	-			S338_RS03925	WP_000997812.1	234	MULTISPECIES: YggS family pyridoxal phosphate-dependent enzyme
chromosome	NZ_CP040380.1	803397	804377	+			S338_RS03930	WP_001055645.1	326	MULTISPECIES: type IV pilus twitching motility protein PilT
chromosome	NZ_CP040380.1	804509	805210	+			S338_RS03935	WP_000098340.1	233	IclR family transcriptional regulator
chromosome	NZ_CP040380.1	805242	805658	-		ruvX	S338_RS03940	WP_001285491.1	138	MULTISPECIES: Holliday junction resolvase RuvX
chromosome	NZ_CP040380.1	805658	806221	-			S338_RS03945	WP_001053167.1	187	MULTISPECIES: YqgE/AlgH family protein
chromosome	NZ_CP040380.1	806437	807384	-		gshB	S338_RS03950	WP_000593248.1	315	MULTISPECIES: glutathione synthase
chromosome	NZ_CP040380.1	807404	808135	-		rsmE	S338_RS03955	WP_001222488.1	243	MULTISPECIES: 16S rRNA (uracil(1498)-N(3))-methyltransferase
chromosome	NZ_CP040380.1	808212	808919	-		endA	S338_RS03960	WP_000286123.1	235	MULTISPECIES: deoxyribonuclease I
chromosome	NZ_CP040380.1	809014	809511	-			S338_RS03965	WP_000856775.1	165	MULTISPECIES: SprT family zinc-dependent metalloprotease
chromosome	NZ_CP040380.1	809590	810984	-		galP	S338_RS03970	WP_001113171.1	464	MULTISPECIES: galactose/proton symporter
chromosome	NZ_CP040380.1	811477	812631	-		metK	S338_RS03975	WP_001062140.1	384	MULTISPECIES: methionine adenosyltransferase
chromosome	NZ_CP040380.1	812687	812986	+			S338_RS03980	WP_001543499.1	99	MULTISPECIES: hypothetical protein
chromosome	NZ_CP040380.1	812983	813147	-			S338_RS22660	WP_001540881.1	54	MULTISPECIES: hypothetical protein
chromosome	NZ_CP040380.1	813281	813412	+		yqgB	S338_RS03985	WP_000729109.1	43	MULTISPECIES: acid stress response protein YqgB
chromosome	NZ_CP040380.1	813421	815397	+		speA	S338_RS03990	WP_001278580.1	658	MULTISPECIES: biosynthetic arginine decarboxylase
chromosome	NZ_CP040380.1	815625	816545	+		speB	S338_RS03995	WP_000105550.1	306	MULTISPECIES: agmatinase
chromosome	NZ_CP040380.1	816646	817404	-			S338_RS04000	WP_000701830.1	252	MULTISPECIES: M48 family metallopeptidase
chromosome	NZ_CP040380.1	817680	819671	+		tkt	S338_RS04005	WP_000098648.1	663	MULTISPECIES: transketolase
chromosome	NZ_CP040380.1	819983	820426	+		cmtB	S338_RS04015	WP_031250136.1	147	PTS mannitol transporter subunit IIA
chromosome	NZ_CP040380.1	820454	821833	+			S338_RS04020	WP_000400411.1	459	MULTISPECIES: PTS mannitol transporter subunit IICB
chromosome	NZ_CP040380.1	821857	823131	+			S338_RS04025	WP_000853171.1	424	MULTISPECIES: zinc-binding dehydrogenase
chromosome	NZ_CP040380.1	823128	824099	+		yggF	S338_RS04030	WP_001519647.1	323	MULTISPECIES: class II fructose-bisphosphatase
chromosome	NZ_CP040380.1	824313	824822	+			S338_RS04035	WP_000209974.1	169	MULTISPECIES: mannitol repressor
chromosome	NZ_CP040380.1	824819	825535	+			S338_RS04040	WP_000684838.1	238	MULTISPECIES: nucleoside/nucleotide kinase family protein
chromosome	NZ_CP040380.1	825504	826193	-			S338_RS04045	WP_000956926.1	229	MULTISPECIES: sulfate/molybdate ABC transporter ATP-binding protein
chromosome	NZ_CP040380.1	826187	826864	-			S338_RS04050	WP_001520421.1	225	MULTISPECIES: energy-coupling factor ABC transporter ATP-binding protein
chromosome	NZ_CP040380.1	826852	827559	-			S338_RS04055	WP_000553264.1	235	MULTISPECIES: energy-coupling factor transporter transmembrane protein EcfT
chromosome	NZ_CP040380.1	827560	828138	-			S338_RS04060	WP_000124004.1	192	ECF transporter S component
chromosome	NZ_CP040380.1	828164	828589	-			S338_RS04065	WP_000637224.1	141	DNA-binding protein
chromosome	NZ_CP040380.1	828963	830009	+		epd	S338_RS04070	WP_000218329.1	348	MULTISPECIES: erythrose-4-phosphate dehydrogenase
chromosome	NZ_CP040380.1	830031	831194	+		pgk	S338_RS04075	WP_000111274.1	387	MULTISPECIES: phosphoglycerate kinase
chromosome	NZ_CP040380.1	831296	832375	+		fbaA	S338_RS04080	WP_000034387.1	359	MULTISPECIES: class II fructose-bisphosphate aldolase
chromosome	NZ_CP040380.1	832598	833458	+			S338_RS04085	WP_000389834.1	286	small-conductance mechanosensitive channel MscS
chromosome	NZ_CP040380.1	833659	834294	+		argO	S338_RS04090	WP_000626876.1	211	MULTISPECIES: arginine exporter ArgO
chromosome	NZ_CP040380.1	834388	835134	+			S338_RS04095	WP_000669854.1	248	MULTISPECIES: oxidative stress defense protein
chromosome	NZ_CP040380.1	835302	836195	-		argP	S338_RS04105	WP_000828345.1	297	MULTISPECIES: DNA-binding transcriptional regulator ArgP
chromosome	NZ_CP040380.1	836349	837008	+		rpiA	S338_RS04110	WP_000189741.1	219	MULTISPECIES: ribose-5-phosphate isomerase RpiA
chromosome	NZ_CP040380.1	837275	838507	+		serA	S338_RS04115	WP_001151627.1	410	MULTISPECIES: phosphoglycerate dehydrogenase
chromosome	NZ_CP040380.1	838888	839484	-			S338_RS04120	WP_001528060.1	198	MULTISPECIES: 5-formyltetrahydrofolate cyclo-ligase
chromosome	NZ_CP040380.1	839730	840059	-		zapA	S338_RS04130	WP_001276011.1	109	MULTISPECIES: cell division protein ZapA
chromosome	NZ_CP040380.1	840226	840804	+			S338_RS04135	WP_000027236.1	192	MULTISPECIES: YecA family protein
chromosome	NZ_CP040380.1	840830	842146	+		pepP	S338_RS04140	WP_000193681.1	438	MULTISPECIES: Xaa-Pro aminopeptidase
chromosome	NZ_CP040380.1	842143	843321	+		ubiH	S338_RS04145	WP_000111138.1	392	2-octaprenyl-6-methoxyphenyl hydroxylase
chromosome	NZ_CP040380.1	843447	844649	+		ubiI	S338_RS04150	WP_001192144.1	400	MULTISPECIES: FAD-dependent 2-octaprenylphenol hydroxylase
chromosome	NZ_CP040380.1	845104	846198	+		gcvT	S338_RS04155	WP_000068735.1	364	glycine cleavage system aminomethyltransferase GcvT
chromosome	NZ_CP040380.1	846224	846613	+		gcvH	S338_RS04160	WP_001295377.1	129	MULTISPECIES: glycine cleavage system protein GcvH
chromosome	NZ_CP040380.1	846776	849649	+		gcvP	S338_RS04165	WP_000194974.1	957	aminomethyl-transferring glycine dehydrogenase
chromosome	NZ_CP040380.1	850105	850998	+			S338_RS04175	WP_000819364.1	297	transporter
